X,ID,RP,SP,RP_journey,SP_task,av_car,av_rail,time_car,cost_car,time_rail,cost_rail,access_rail,service_rail,female,business,income,choice
683,43,0,1,NA,9,1,1,345,30,170,35,15,1,0,0,67962,4
685,43,0,1,NA,11,1,1,250,40,155,45,25,1,0,0,67962,4
686,43,0,1,NA,12,1,1,300,45,155,65,20,3,0,0,67962,1
687,43,0,1,NA,13,1,1,275,50,120,75,15,3,0,0,67962,4
689,44,1,0,1,NA,1,1,345,40,130,45,10,0,1,0,15787,1
690,44,1,0,2,NA,1,1,390,30,120,65,25,0,1,0,15787,1
692,44,0,1,NA,2,1,1,390,30,130,55,5,1,1,0,15787,1
693,44,0,1,NA,3,1,1,345,40,140,45,10,2,1,0,15787,4
694,44,0,1,NA,4,1,1,300,50,130,75,10,3,1,0,15787,1
695,44,0,1,NA,5,1,1,390,30,140,65,25,1,1,0,15787,1
696,44,0,1,NA,6,1,1,345,40,120,45,10,1,1,0,15787,4
697,44,0,1,NA,7,1,1,300,40,170,45,15,2,1,0,15787,4
698,44,0,1,NA,8,1,1,300,50,140,65,5,1,1,0,15787,1
699,44,0,1,NA,9,1,1,345,45,120,45,10,3,1,0,15787,4
701,44,0,1,NA,11,1,1,250,35,170,45,25,2,1,0,15787,1
705,45,1,0,1,NA,1,1,345,30,155,55,20,0,1,0,18751,1
706,45,1,0,2,NA,1,1,300,50,130,75,5,0,1,0,18751,4
707,45,0,1,NA,1,1,1,250,45,170,35,25,2,1,0,18751,4
708,45,0,1,NA,2,1,1,275,50,140,35,15,3,1,0,18751,4
709,45,0,1,NA,3,1,1,390,40,130,75,15,1,1,0,18751,1
710,45,0,1,NA,4,1,1,390,40,120,75,20,3,1,0,18751,1
711,45,0,1,NA,5,1,1,300,40,170,35,5,3,1,0,18751,4
712,45,0,1,NA,6,1,1,275,40,170,35,25,3,1,0,18751,1
714,45,0,1,NA,8,1,1,250,30,170,55,20,3,1,0,18751,1
715,45,0,1,NA,9,1,1,345,35,170,45,5,2,1,0,18751,4
717,45,0,1,NA,11,1,1,300,45,140,45,10,3,1,0,18751,4
718,45,0,1,NA,12,1,1,345,30,140,65,20,3,1,0,18751,1
719,45,0,1,NA,13,1,1,250,50,120,75,10,2,1,0,18751,1
720,45,0,1,NA,14,1,1,300,35,170,35,25,2,1,0,18751,1
737,47,1,0,1,NA,1,1,275,45,155,35,5,0,0,0,35256,1
738,47,1,0,2,NA,1,1,275,30,155,65,25,0,0,0,35256,1
739,47,0,1,NA,1,1,1,275,50,120,45,5,1,0,0,35256,1
740,47,0,1,NA,2,1,1,275,45,170,55,25,3,0,0,35256,1
741,47,0,1,NA,3,1,1,300,45,155,65,20,1,0,0,35256,1
742,47,0,1,NA,4,1,1,390,35,155,65,15,3,0,0,35256,1
743,47,0,1,NA,5,1,1,275,40,155,55,5,3,0,0,35256,1
744,47,0,1,NA,6,1,1,250,50,120,65,20,2,0,0,35256,1
745,47,0,1,NA,7,1,1,250,45,170,35,15,3,0,0,35256,4
746,47,0,1,NA,8,1,1,275,40,170,35,15,3,0,0,35256,4
748,47,0,1,NA,10,1,1,275,50,120,55,5,3,0,0,35256,4
749,47,0,1,NA,11,1,1,390,35,130,55,15,1,0,0,35256,1
752,47,0,1,NA,14,1,1,250,40,140,75,20,2,0,0,35256,1
754,48,1,0,2,NA,1,1,250,40,155,75,25,0,1,0,67332,1
755,48,0,1,NA,1,1,1,250,50,130,55,10,1,1,0,67332,1
757,48,0,1,NA,3,1,1,300,30,140,75,25,2,1,0,67332,1
758,48,0,1,NA,4,1,1,390,30,130,65,25,3,1,0,67332,1
759,48,0,1,NA,5,1,1,300,40,130,75,10,3,1,0,67332,1
760,48,0,1,NA,6,1,1,275,30,170,35,25,2,1,0,67332,4
761,48,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,67332,1
762,48,0,1,NA,8,1,1,345,35,170,35,15,1,1,0,67332,4
763,48,0,1,NA,9,1,1,250,40,170,45,10,2,1,0,67332,1
764,48,0,1,NA,10,1,1,345,35,155,35,10,1,1,0,67332,4
765,48,0,1,NA,11,1,1,390,35,170,35,25,3,1,0,67332,4
766,48,0,1,NA,12,1,1,250,45,140,65,25,2,1,0,67332,4
769,49,1,0,1,NA,1,1,250,45,155,45,20,0,0,0,27803,1
770,49,1,0,2,NA,1,1,300,30,155,45,25,0,0,0,27803,1
771,49,0,1,NA,1,1,1,390,30,130,75,15,3,0,0,27803,1
772,49,0,1,NA,2,1,1,345,45,120,45,5,1,0,0,27803,4
773,49,0,1,NA,3,1,1,250,45,120,75,5,2,0,0,27803,1
774,49,0,1,NA,4,1,1,300,45,130,75,15,3,0,0,27803,1
775,49,0,1,NA,5,1,1,390,30,130,65,20,1,0,0,27803,4
776,49,0,1,NA,6,1,1,390,40,155,65,25,1,0,0,27803,1
777,49,0,1,NA,7,1,1,250,45,155,65,15,3,0,0,27803,1
778,49,0,1,NA,8,1,1,275,40,130,65,20,1,0,0,27803,1
779,49,0,1,NA,9,1,1,275,50,155,35,10,3,0,0,27803,4
780,49,0,1,NA,10,1,1,345,50,155,45,5,3,0,0,27803,4
781,49,0,1,NA,11,1,1,390,35,120,75,15,2,0,0,27803,1
782,49,0,1,NA,12,1,1,300,35,155,45,20,1,0,0,27803,1
783,49,0,1,NA,13,1,1,250,50,120,55,25,2,0,0,27803,4
784,49,0,1,NA,14,1,1,390,35,120,55,10,1,0,0,27803,4
801,51,1,0,1,NA,1,1,275,45,170,35,10,0,0,1,38408,1
802,51,1,0,2,NA,1,1,275,45,140,65,15,0,0,1,38408,4
803,51,0,1,NA,1,1,1,390,40,170,35,5,2,0,1,38408,4
804,51,0,1,NA,2,1,1,390,30,140,55,5,1,0,1,38408,4
805,51,0,1,NA,3,1,1,250,50,120,75,5,3,0,1,38408,4
806,51,0,1,NA,4,1,1,300,30,155,75,25,2,0,1,38408,1
807,51,0,1,NA,5,1,1,250,40,170,35,25,2,0,1,38408,4
808,51,0,1,NA,6,1,1,275,30,130,75,25,2,0,1,38408,1
809,51,0,1,NA,7,1,1,275,50,120,75,15,3,0,1,38408,1
810,51,0,1,NA,8,1,1,250,45,170,45,20,2,0,1,38408,4
811,51,0,1,NA,9,1,1,390,35,140,55,10,1,0,1,38408,4
812,51,0,1,NA,10,1,1,345,35,140,45,25,3,0,1,38408,4
813,51,0,1,NA,11,1,1,345,45,120,35,5,1,0,1,38408,4
814,51,0,1,NA,12,1,1,250,50,130,75,15,3,0,1,38408,1
815,51,0,1,NA,13,1,1,390,30,170,35,25,3,0,1,38408,1
816,51,0,1,NA,14,1,1,300,45,140,55,10,3,0,1,38408,4
849,54,1,0,1,NA,1,1,300,50,130,75,10,0,1,0,65869,4
851,54,0,1,NA,1,1,1,390,35,155,55,15,3,1,0,65869,4
852,54,0,1,NA,2,1,1,345,40,130,45,10,1,1,0,65869,1
853,54,0,1,NA,3,1,1,390,30,130,55,5,1,1,0,65869,1
854,54,0,1,NA,4,1,1,345,40,140,45,10,2,1,0,65869,4
855,54,0,1,NA,5,1,1,390,30,140,65,25,1,1,0,65869,4
856,54,0,1,NA,6,1,1,345,40,120,45,10,1,1,0,65869,4
857,54,0,1,NA,7,1,1,300,40,170,45,15,2,1,0,65869,4
859,54,0,1,NA,9,1,1,345,45,120,45,10,3,1,0,65869,4
860,54,0,1,NA,10,1,1,250,35,170,45,25,2,1,0,65869,1
861,54,0,1,NA,11,1,1,390,30,120,65,25,3,1,0,65869,1
862,54,0,1,NA,12,1,1,250,50,140,65,20,1,1,0,65869,1
863,54,0,1,NA,13,1,1,390,30,140,75,10,3,1,0,65869,1
864,54,0,1,NA,14,1,1,345,40,140,35,5,3,1,0,65869,1
881,56,1,0,1,NA,1,1,250,30,140,65,15,0,0,0,44219,1
882,56,1,0,2,NA,1,1,345,35,170,45,5,0,0,0,44219,1
883,56,0,1,NA,1,1,1,300,35,155,35,15,2,0,0,44219,4
884,56,0,1,NA,2,1,1,300,35,155,45,15,3,0,0,44219,4
885,56,0,1,NA,3,1,1,250,50,140,75,10,3,0,0,44219,1
886,56,0,1,NA,4,1,1,275,35,140,65,20,3,0,0,44219,1
887,56,0,1,NA,5,1,1,390,30,130,65,25,1,0,0,44219,1
888,56,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,44219,4
889,56,0,1,NA,7,1,1,300,45,120,65,5,1,0,0,44219,1
890,56,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,44219,4
891,56,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,44219,4
892,56,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,44219,1
893,56,0,1,NA,11,1,1,275,50,155,55,15,2,0,0,44219,1
894,56,0,1,NA,12,1,1,345,35,120,75,10,2,0,0,44219,1
895,56,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,44219,1
896,56,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,44219,4
897,57,1,0,1,NA,1,1,250,45,170,35,15,0,1,0,69848,1
899,57,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,69848,4
900,57,0,1,NA,2,1,1,275,45,170,55,25,3,1,0,69848,4
901,57,0,1,NA,3,1,1,275,45,155,35,5,1,1,0,69848,4
903,57,0,1,NA,5,1,1,390,35,155,65,15,3,1,0,69848,4
904,57,0,1,NA,6,1,1,275,40,155,55,5,3,1,0,69848,1
905,57,0,1,NA,7,1,1,250,50,120,65,20,2,1,0,69848,4
906,57,0,1,NA,8,1,1,275,30,155,65,25,2,1,0,69848,1
907,57,0,1,NA,9,1,1,390,30,120,65,15,1,1,0,69848,1
908,57,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,69848,4
909,57,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,69848,4
911,57,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,69848,4
912,57,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,69848,1
946,60,1,0,2,NA,1,1,275,50,120,45,20,0,0,1,31429,4
948,60,0,1,NA,2,1,1,300,30,170,55,25,2,0,1,31429,4
949,60,0,1,NA,3,1,1,345,45,130,35,5,3,0,1,31429,4
950,60,0,1,NA,4,1,1,300,45,120,55,5,3,0,1,31429,4
951,60,0,1,NA,5,1,1,345,30,170,45,10,2,0,1,31429,4
952,60,0,1,NA,6,1,1,345,30,120,75,10,2,0,1,31429,1
953,60,0,1,NA,7,1,1,250,50,120,45,20,2,0,1,31429,4
954,60,0,1,NA,8,1,1,275,35,170,35,20,3,0,1,31429,4
955,60,0,1,NA,9,1,1,275,50,120,45,15,3,0,1,31429,4
957,60,0,1,NA,11,1,1,275,50,130,65,15,3,0,1,31429,4
958,60,0,1,NA,12,1,1,345,30,140,75,5,2,0,1,31429,4
959,60,0,1,NA,13,1,1,250,50,130,65,10,2,0,1,31429,4
962,61,1,0,2,NA,1,1,250,50,130,75,15,0,1,0,64092,1
963,61,0,1,NA,1,1,1,390,40,170,35,5,2,1,0,64092,4
965,61,0,1,NA,3,1,1,250,50,120,75,5,3,1,0,64092,1
966,61,0,1,NA,4,1,1,300,30,155,75,25,2,1,0,64092,4
967,61,0,1,NA,5,1,1,250,40,170,35,25,2,1,0,64092,4
968,61,0,1,NA,6,1,1,275,45,170,35,10,2,1,0,64092,1
969,61,0,1,NA,7,1,1,275,50,120,75,15,3,1,0,64092,1
970,61,0,1,NA,8,1,1,250,45,170,45,20,2,1,0,64092,4
971,61,0,1,NA,9,1,1,390,35,140,55,10,1,1,0,64092,1
972,61,0,1,NA,10,1,1,345,35,140,45,25,3,1,0,64092,1
973,61,0,1,NA,11,1,1,345,45,120,35,5,1,1,0,64092,4
974,61,0,1,NA,12,1,1,390,30,170,35,25,3,1,0,64092,4
976,61,0,1,NA,14,1,1,300,45,140,55,10,3,1,0,64092,1
979,62,0,1,NA,1,1,1,300,40,170,35,25,2,1,1,19890,4
981,62,0,1,NA,3,1,1,390,35,140,45,20,1,1,1,19890,4
983,62,0,1,NA,5,1,1,275,45,130,35,15,3,1,1,19890,4
984,62,0,1,NA,6,1,1,250,50,140,55,25,1,1,1,19890,4
986,62,0,1,NA,8,1,1,250,35,155,55,20,2,1,1,19890,1
987,62,0,1,NA,9,1,1,300,35,140,45,20,2,1,1,19890,4
989,62,0,1,NA,11,1,1,390,35,140,75,20,1,1,1,19890,1
990,62,0,1,NA,12,1,1,275,50,155,35,20,1,1,1,19890,4
992,62,0,1,NA,14,1,1,345,45,130,45,10,1,1,1,19890,4
993,63,1,0,1,NA,1,1,300,40,140,55,25,0,1,0,32760,1
994,63,1,0,2,NA,1,1,275,50,120,75,15,0,1,0,32760,4
995,63,0,1,NA,1,1,1,250,45,140,65,20,3,1,0,32760,1
997,63,0,1,NA,3,1,1,275,45,130,55,20,3,1,0,32760,4
998,63,0,1,NA,4,1,1,250,45,120,75,10,2,1,0,32760,1
1000,63,0,1,NA,6,1,1,345,40,130,35,20,1,1,0,32760,4
1001,63,0,1,NA,7,1,1,345,35,130,75,15,2,1,0,32760,1
1002,63,0,1,NA,8,1,1,345,45,120,45,5,1,1,0,32760,4
1003,63,0,1,NA,9,1,1,345,30,170,35,15,1,1,0,32760,1
1004,63,0,1,NA,10,1,1,250,45,155,55,20,1,1,0,32760,1
1005,63,0,1,NA,11,1,1,250,40,155,45,25,1,1,0,32760,1
1006,63,0,1,NA,12,1,1,300,45,155,65,20,3,1,0,32760,1
1007,63,0,1,NA,13,1,1,345,30,155,55,10,2,1,0,32760,1
1010,64,1,0,2,NA,1,1,345,40,140,35,5,0,0,0,33642,4
1012,64,0,1,NA,2,1,1,345,40,130,45,10,1,0,0,33642,4
1013,64,0,1,NA,3,1,1,390,30,130,55,5,1,0,0,33642,1
1014,64,0,1,NA,4,1,1,345,40,140,45,10,2,0,0,33642,4
1015,64,0,1,NA,5,1,1,300,50,130,75,10,3,0,0,33642,1
1016,64,0,1,NA,6,1,1,390,30,140,65,25,1,0,0,33642,4
1017,64,0,1,NA,7,1,1,345,40,120,45,10,1,0,0,33642,4
1019,64,0,1,NA,9,1,1,345,45,120,45,10,3,0,0,33642,4
1020,64,0,1,NA,10,1,1,275,50,155,45,10,1,0,0,33642,4
1021,64,0,1,NA,11,1,1,250,35,170,45,25,2,0,0,33642,1
1022,64,0,1,NA,12,1,1,390,30,120,65,25,3,0,0,33642,4
1023,64,0,1,NA,13,1,1,250,50,140,65,20,1,0,0,33642,1
1024,64,0,1,NA,14,1,1,390,30,140,75,10,3,0,0,33642,1
1025,65,1,0,1,NA,1,1,275,50,140,35,15,0,1,1,53467,4
1027,65,0,1,NA,1,1,1,250,45,170,35,25,2,1,1,53467,4
1029,65,0,1,NA,3,1,1,390,40,120,75,20,3,1,1,53467,4
1031,65,0,1,NA,5,1,1,345,30,155,55,20,3,1,1,53467,1
1034,65,0,1,NA,8,1,1,300,50,130,75,5,2,1,1,53467,4
1035,65,0,1,NA,9,1,1,250,30,170,55,20,3,1,1,53467,1
1037,65,0,1,NA,11,1,1,300,45,140,45,10,3,1,1,53467,4
1038,65,0,1,NA,12,1,1,345,30,140,65,20,3,1,1,53467,4
1058,67,1,0,2,NA,1,1,300,45,170,45,5,0,1,0,36432,4
1059,67,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,36432,4
1060,67,0,1,NA,2,1,1,275,45,170,55,25,3,1,0,36432,1
1061,67,0,1,NA,3,1,1,275,45,155,35,5,1,1,0,36432,4
1062,67,0,1,NA,4,1,1,390,35,155,65,15,3,1,0,36432,1
1063,67,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,36432,1
1064,67,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,36432,4
1065,67,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,36432,4
1066,67,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,36432,4
1067,67,0,1,NA,9,1,1,275,30,155,65,25,2,1,0,36432,1
1068,67,0,1,NA,10,1,1,390,30,120,65,15,1,1,0,36432,1
1069,67,0,1,NA,11,1,1,275,50,120,55,5,3,1,0,36432,4
1070,67,0,1,NA,12,1,1,390,35,130,55,15,1,1,0,36432,1
1071,67,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,36432,4
1105,70,1,0,1,NA,1,1,390,35,130,75,25,0,1,0,70328,1
1106,70,1,0,2,NA,1,1,250,50,130,65,10,0,1,0,70328,1
1107,70,0,1,NA,1,1,1,300,30,170,55,25,2,1,0,70328,1
1108,70,0,1,NA,2,1,1,345,45,130,35,5,3,1,0,70328,4
1110,70,0,1,NA,4,1,1,300,45,120,55,5,3,1,0,70328,4
1111,70,0,1,NA,5,1,1,345,30,170,45,10,2,1,0,70328,1
1112,70,0,1,NA,6,1,1,345,30,120,75,10,2,1,0,70328,1
1113,70,0,1,NA,7,1,1,250,50,120,45,20,2,1,0,70328,4
1114,70,0,1,NA,8,1,1,275,35,170,35,20,3,1,0,70328,4
1115,70,0,1,NA,9,1,1,275,50,120,45,15,3,1,0,70328,4
1116,70,0,1,NA,10,1,1,275,50,120,45,20,2,1,0,70328,4
1117,70,0,1,NA,11,1,1,300,45,170,35,5,3,1,0,70328,4
1118,70,0,1,NA,12,1,1,275,50,130,65,15,3,1,0,70328,1
1119,70,0,1,NA,13,1,1,345,30,140,75,5,2,1,0,70328,1
1120,70,0,1,NA,14,1,1,390,35,140,55,5,1,1,0,70328,1
1121,71,1,0,1,NA,1,1,300,30,155,75,25,0,0,1,69148,4
1122,71,1,0,2,NA,1,1,300,45,140,55,10,0,0,1,69148,4
1123,71,0,1,NA,1,1,1,390,40,170,35,5,2,0,1,69148,4
1124,71,0,1,NA,2,1,1,390,30,140,55,5,1,0,1,69148,4
1125,71,0,1,NA,3,1,1,250,50,120,75,5,3,0,1,69148,4
1126,71,0,1,NA,4,1,1,250,40,170,35,25,2,0,1,69148,1
1127,71,0,1,NA,5,1,1,275,30,130,75,25,2,0,1,69148,4
1128,71,0,1,NA,6,1,1,275,45,170,35,10,2,0,1,69148,4
1129,71,0,1,NA,7,1,1,275,50,120,75,15,3,0,1,69148,4
1130,71,0,1,NA,8,1,1,250,45,170,45,20,2,0,1,69148,4
1131,71,0,1,NA,9,1,1,390,35,140,55,10,1,0,1,69148,4
1132,71,0,1,NA,10,1,1,345,35,140,45,25,3,0,1,69148,4
1133,71,0,1,NA,11,1,1,345,45,120,35,5,1,0,1,69148,4
1134,71,0,1,NA,12,1,1,250,50,130,75,15,3,0,1,69148,1
1135,71,0,1,NA,13,1,1,390,30,170,35,25,3,0,1,69148,4
1136,71,0,1,NA,14,1,1,275,45,140,65,15,2,0,1,69148,4
1137,72,1,0,1,NA,1,1,250,50,140,55,25,0,1,0,66882,1
1138,72,1,0,2,NA,1,1,390,35,140,75,20,0,1,0,66882,4
1139,72,0,1,NA,1,1,1,300,40,170,35,25,2,1,0,66882,4
1141,72,0,1,NA,3,1,1,390,35,140,45,20,1,1,0,66882,4
1143,72,0,1,NA,5,1,1,275,40,140,55,20,1,1,0,66882,1
1144,72,0,1,NA,6,1,1,275,45,130,35,15,3,1,0,66882,4
1145,72,0,1,NA,7,1,1,390,30,130,75,10,2,1,0,66882,1
1146,72,0,1,NA,8,1,1,250,35,155,55,20,2,1,0,66882,4
1147,72,0,1,NA,9,1,1,300,35,140,45,20,2,1,0,66882,4
1148,72,0,1,NA,10,1,1,390,30,130,75,10,1,1,0,66882,1
1149,72,0,1,NA,11,1,1,275,50,155,35,20,1,1,0,66882,4
1150,72,0,1,NA,12,1,1,300,40,170,45,5,1,1,0,66882,4
1151,72,0,1,NA,13,1,1,345,45,130,45,10,1,1,0,66882,4
1153,73,1,0,1,NA,1,1,250,45,120,75,10,0,1,0,68933,1
1154,73,1,0,2,NA,1,1,345,45,120,45,5,0,1,0,68933,4
1155,73,0,1,NA,1,1,1,250,45,140,65,20,3,1,0,68933,1
1156,73,0,1,NA,2,1,1,345,35,140,55,5,3,1,0,68933,1
1158,73,0,1,NA,4,1,1,300,40,140,55,25,3,1,0,68933,1
1159,73,0,1,NA,5,1,1,390,30,140,55,15,1,1,0,68933,4
1160,73,0,1,NA,6,1,1,345,40,130,35,20,1,1,0,68933,4
1161,73,0,1,NA,7,1,1,345,35,130,75,15,2,1,0,68933,1
1162,73,0,1,NA,8,1,1,345,30,170,35,15,1,1,0,68933,4
1163,73,0,1,NA,9,1,1,250,45,155,55,20,1,1,0,68933,1
1164,73,0,1,NA,10,1,1,250,40,155,45,25,1,1,0,68933,1
1165,73,0,1,NA,11,1,1,300,45,155,65,20,3,1,0,68933,4
1166,73,0,1,NA,12,1,1,275,50,120,75,15,3,1,0,68933,1
1168,73,0,1,NA,14,1,1,300,50,130,75,15,1,1,0,68933,1
1169,74,1,0,1,NA,1,1,300,50,130,75,10,0,1,1,66077,1
1170,74,1,0,2,NA,1,1,250,50,140,65,20,0,1,1,66077,4
1172,74,0,1,NA,2,1,1,345,40,130,45,10,1,1,1,66077,4
1176,74,0,1,NA,6,1,1,345,40,120,45,10,1,1,1,66077,1
1178,74,0,1,NA,8,1,1,300,50,140,65,5,1,1,1,66077,4
1181,74,0,1,NA,11,1,1,250,35,170,45,25,2,1,1,66077,1
1182,74,0,1,NA,12,1,1,390,30,120,65,25,3,1,1,66077,4
1184,74,0,1,NA,14,1,1,345,40,140,35,5,3,1,1,66077,4
1185,75,1,0,1,NA,1,1,250,45,170,35,25,0,1,1,47830,1
1186,75,1,0,2,NA,1,1,300,35,170,35,25,0,1,1,47830,4
1187,75,0,1,NA,1,1,1,275,50,140,35,15,3,1,1,47830,4
1188,75,0,1,NA,2,1,1,390,40,130,75,15,1,1,1,47830,4
1189,75,0,1,NA,3,1,1,390,40,120,75,20,3,1,1,47830,4
1190,75,0,1,NA,4,1,1,300,40,170,35,5,3,1,1,47830,4
1191,75,0,1,NA,5,1,1,345,30,155,55,20,3,1,1,47830,4
1192,75,0,1,NA,6,1,1,275,40,170,35,25,3,1,1,47830,4
1193,75,0,1,NA,7,1,1,345,35,130,65,20,3,1,1,47830,4
1194,75,0,1,NA,8,1,1,300,50,130,75,5,2,1,1,47830,4
1195,75,0,1,NA,9,1,1,250,30,170,55,20,3,1,1,47830,1
1196,75,0,1,NA,10,1,1,345,35,170,45,5,2,1,1,47830,4
1197,75,0,1,NA,11,1,1,275,50,155,55,20,1,1,1,47830,4
1198,75,0,1,NA,12,1,1,300,45,140,45,10,3,1,1,47830,4
1199,75,0,1,NA,13,1,1,345,30,140,65,20,3,1,1,47830,4
1200,75,0,1,NA,14,1,1,250,50,120,75,10,2,1,1,47830,4
1202,76,1,0,2,NA,1,1,345,40,155,45,5,0,0,0,68242,4
1203,76,0,1,NA,1,1,1,300,35,155,35,15,2,0,0,68242,4
1204,76,0,1,NA,2,1,1,300,35,155,45,15,3,0,0,68242,1
1205,76,0,1,NA,3,1,1,250,50,140,75,10,3,0,0,68242,1
1206,76,0,1,NA,4,1,1,275,35,140,65,20,3,0,0,68242,4
1208,76,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,68242,4
1209,76,0,1,NA,7,1,1,300,45,120,65,5,1,0,0,68242,1
1211,76,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,68242,4
1212,76,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,68242,4
1214,76,0,1,NA,12,1,1,275,50,155,55,15,2,0,0,68242,4
1215,76,0,1,NA,13,1,1,345,35,120,75,10,2,0,0,68242,1
1216,76,0,1,NA,14,1,1,250,50,120,65,10,1,0,0,68242,1
1217,77,1,0,1,NA,1,1,300,45,155,65,20,0,1,1,68370,1
1220,77,0,1,NA,2,1,1,275,45,170,55,25,3,1,1,68370,1
1222,77,0,1,NA,4,1,1,390,35,155,65,15,3,1,1,68370,1
1224,77,0,1,NA,6,1,1,250,50,120,65,20,2,1,1,68370,1
1225,77,0,1,NA,7,1,1,250,45,170,35,15,3,1,1,68370,4
1229,77,0,1,NA,11,1,1,275,50,120,55,5,3,1,1,68370,4
1233,78,1,0,1,NA,1,1,275,50,120,65,10,0,1,0,22619,1
1234,78,1,0,2,NA,1,1,250,40,170,35,25,0,1,0,22619,4
1235,78,0,1,NA,1,1,1,250,50,130,55,10,1,1,0,22619,4
1236,78,0,1,NA,2,1,1,300,30,140,75,25,2,1,0,22619,1
1237,78,0,1,NA,3,1,1,390,30,130,65,25,3,1,0,22619,4
1238,78,0,1,NA,4,1,1,300,40,130,75,10,3,1,0,22619,1
1239,78,0,1,NA,5,1,1,300,45,120,35,10,2,1,0,22619,4
1240,78,0,1,NA,6,1,1,275,30,170,35,25,2,1,0,22619,4
1241,78,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,22619,1
1242,78,0,1,NA,8,1,1,345,35,170,35,15,1,1,0,22619,4
1243,78,0,1,NA,9,1,1,250,40,170,45,10,2,1,0,22619,1
1244,78,0,1,NA,10,1,1,250,40,155,75,25,2,1,0,22619,1
1245,78,0,1,NA,11,1,1,345,35,155,35,10,1,1,0,22619,4
1246,78,0,1,NA,12,1,1,390,35,170,35,25,3,1,0,22619,4
1250,79,1,0,2,NA,1,1,390,35,120,75,15,0,1,1,47084,4
1252,79,0,1,NA,2,1,1,345,45,120,45,5,1,1,1,47084,4
1253,79,0,1,NA,3,1,1,250,45,120,75,5,2,1,1,47084,4
1254,79,0,1,NA,4,1,1,300,45,130,75,15,3,1,1,47084,4
1255,79,0,1,NA,5,1,1,390,30,130,65,20,1,1,1,47084,1
1256,79,0,1,NA,6,1,1,390,40,155,65,25,1,1,1,47084,4
1257,79,0,1,NA,7,1,1,250,45,155,65,15,3,1,1,47084,4
1258,79,0,1,NA,8,1,1,275,40,130,65,20,1,1,1,47084,4
1259,79,0,1,NA,9,1,1,275,50,155,35,10,3,1,1,47084,4
1260,79,0,1,NA,10,1,1,345,50,155,45,5,3,1,1,47084,4
1261,79,0,1,NA,11,1,1,300,30,155,45,25,1,1,1,47084,4
1262,79,0,1,NA,12,1,1,300,35,155,45,20,1,1,1,47084,4
1263,79,0,1,NA,13,1,1,250,50,120,55,25,2,1,1,47084,4
1264,79,0,1,NA,14,1,1,390,35,120,55,10,1,1,1,47084,4
1265,80,1,0,1,NA,1,1,250,50,120,45,20,0,0,1,55141,4
1266,80,1,0,2,NA,1,1,275,50,120,45,20,0,0,1,55141,1
1271,80,0,1,NA,5,1,1,300,45,120,55,5,3,0,1,55141,4
1272,80,0,1,NA,6,1,1,345,30,170,45,10,2,0,1,55141,4
1273,80,0,1,NA,7,1,1,345,30,120,75,10,2,0,1,55141,4
1274,80,0,1,NA,8,1,1,275,35,170,35,20,3,0,1,55141,4
1275,80,0,1,NA,9,1,1,275,50,120,45,15,3,0,1,55141,1
1278,80,0,1,NA,12,1,1,345,30,140,75,5,2,0,1,55141,4
1279,80,0,1,NA,13,1,1,250,50,130,65,10,2,0,1,55141,4
1282,81,1,0,2,NA,1,1,250,45,170,45,20,0,1,1,17486,4
1283,81,0,1,NA,1,1,1,390,40,170,35,5,2,1,1,17486,4
1284,81,0,1,NA,2,1,1,250,50,120,75,5,3,1,1,17486,1
1285,81,0,1,NA,3,1,1,300,30,155,75,25,2,1,1,17486,1
1286,81,0,1,NA,4,1,1,250,40,170,35,25,2,1,1,17486,4
1287,81,0,1,NA,5,1,1,275,30,130,75,25,2,1,1,17486,1
1288,81,0,1,NA,6,1,1,275,45,170,35,10,2,1,1,17486,4
1289,81,0,1,NA,7,1,1,275,50,120,75,15,3,1,1,17486,4
1290,81,0,1,NA,8,1,1,390,35,140,55,10,1,1,1,17486,4
1291,81,0,1,NA,9,1,1,345,35,140,45,25,3,1,1,17486,1
1292,81,0,1,NA,10,1,1,345,45,120,35,5,1,1,1,17486,1
1293,81,0,1,NA,11,1,1,250,50,130,75,15,3,1,1,17486,1
1294,81,0,1,NA,12,1,1,390,30,170,35,25,3,1,1,17486,4
